名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
濱本豊,2020-10,大分三好ヴァイセアドラー,16,1,12,0,10,0,0,0,,,0,0,0,0,10,0,3,3,0,0,0,0,,0.0,0.0,0.0,
濱本豊,2020-11,大分三好ヴァイセアドラー,16,2,6,0,6,0,0,0,,,0,0,0,0,8,0,1,1,0,0,0,0,,0.0,0.0,0.0,
濱本豊,2021-01,大分三好ヴァイセアドラー,16,0,6,0,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
濱本豊,2021-02,大分三好ヴァイセアドラー,16,7,21,2,16,0,0,0,,,0,0,0,0,20,0,4,3,0,0,0,0,,0.0,0.0,-1.2,
濱本豊,2021-03,大分三好ヴァイセアドラー,16,4,22,1,16,0,0,0,,,0,0,0,0,18,0,1,3,0,0,0,0,,0.0,0.0,2.8,
熊倉允,2020-10,JTサンダーズ広島,14,9,0,3,5,10,3,0,30.0,30.0,4,2,0,0,5,0,2,2,1,0,1,3,50.0,0.6,0.0,0.0,50.0
熊倉允,2020-11,JTサンダーズ広島,14,2,3,0,1,3,0,1,0.0,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
熊倉允,2021-01,JTサンダーズ広島,14,5,4,1,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
熊倉允,2021-02,JTサンダーズ広島,14,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊倉允,2021-03,JTサンダーズ広島,14,20,12,5,2,6,1,1,16.7,0.0,4,0,1,0,3,0,2,1,0,0,0,1,0.0,0.5,0.0,-8.3,
玉宅健太郎,2020-10,FC東京,2,1,6,0,5,0,0,0,,,0,0,0,0,7,0,2,1,0,0,0,0,,0.0,0.0,-3.6,
玉宅健太郎,2020-11,FC東京,2,3,6,0,6,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
玉宅健太郎,2020-12,FC東京,2,6,4,2,4,0,0,0,,,0,0,0,0,6,1,1,1,0,0,0,1,,0.0,0.0,16.7,
玉宅健太郎,2021-01,FC東京,2,2,6,0,4,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,0,,0.0,0.0,5.0,
玉宅健太郎,2021-03,FC東京,2,0,6,0,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
田尻信太郎,2020-10,大分三好ヴァイセアドラー,2,0,6,0,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
田尻信太郎,2021-02,大分三好ヴァイセアドラー,2,0,6,0,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
白岩直也,2020-10,ウルフドッグス名古屋,7,11,7,3,2,6,2,0,33.3,33.3,0,0,0,0,8,0,2,0,8,3,3,2,,1.0,0.0,-6.2,56.2
白岩直也,2020-11,ウルフドッグス名古屋,7,21,5,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
白岩直也,2020-12,ウルフドッグス名古屋,7,4,4,1,3,0,0,0,,,0,0,0,0,0,0,0,0,3,1,1,0,,0.0,0.0,,50.0
白岩直也,2021-01,ウルフドッグス名古屋,7,15,6,5,20,5,4,0,80.0,80.0,0,0,0,0,2,0,1,0,26,12,8,4,,0.2,0.0,-12.5,61.5
白岩直也,2021-02,ウルフドッグス名古屋,7,11,9,3,16,0,0,0,,,0,0,0,0,0,0,0,0,21,7,6,0,,0.0,0.0,,47.6
白岩直也,2021-03,ウルフドッグス名古屋,7,19,9,6,16,48,19,3,39.6,33.3,0,0,0,3,52,0,4,11,102,38,32,22,,1.19,0.19,3.4,52.9
白澤健児,2020-10,パナソニックパンサーズ,6,15,4,5,3,5,2,0,40.0,40.0,0,0,0,2,10,0,0,0,0,0,0,4,,0.67,0.67,0.0,
白澤健児,2020-11,パナソニックパンサーズ,6,16,12,4,1,1,0,0,0.0,0.0,0,0,0,0,2,1,0,2,0,0,0,1,,0.0,0.0,75.0,
白澤健児,2020-12,パナソニックパンサーズ,6,6,2,2,3,6,6,0,100.0,100.0,0,0,0,0,8,0,0,2,0,0,0,6,,2.0,0.0,6.2,
白澤健児,2021-01,パナソニックパンサーズ,6,15,10,4,10,10,6,0,60.0,60.0,0,0,0,5,22,0,3,3,1,0,1,11,,0.6,0.5,0.0,50.0
白澤健児,2021-02,パナソニックパンサーズ,6,22,6,7,6,9,4,0,44.4,44.4,0,0,0,3,12,0,1,0,0,0,0,7,,0.67,0.5,-2.1,
白澤健児,2021-03,パナソニックパンサーズ,6,21,7,7,6,9,5,1,55.6,44.4,0,0,0,1,22,0,1,6,0,0,0,6,,0.83,0.17,5.7,
真子康佑,2021-02,東レアローズ,8,5,5,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
矢貫龍馬,2020-10,VC長野トライデンツ,14,3,12,0,2,0,0,0,,,0,0,0,1,2,0,0,0,0,0,0,1,,0.0,0.5,0.0,
矢貫龍馬,2020-11,VC長野トライデンツ,14,8,20,1,17,17,9,1,52.9,47.1,0,0,0,3,42,3,1,9,3,1,0,15,,0.53,0.18,11.9,33.3
矢貫龍馬,2020-12,VC長野トライデンツ,14,4,6,0,10,21,13,0,61.9,61.9,0,0,0,6,34,0,3,10,1,0,1,19,,1.3,0.6,5.1,50.0
矢貫龍馬,2021-01,VC長野トライデンツ,14,7,14,2,17,34,16,2,47.1,41.2,0,0,0,4,56,0,2,7,3,2,1,20,,0.94,0.24,2.2,83.3
矢貫龍馬,2021-02,VC長野トライデンツ,14,7,24,0,31,45,21,0,46.7,46.7,0,0,0,7,110,1,3,18,10,5,3,29,,0.68,0.23,4.3,65.0
矢貫龍馬,2021-03,VC長野トライデンツ,14,5,22,1,23,34,16,2,47.1,41.2,0,0,0,8,67,2,3,14,11,6,3,26,,0.7,0.35,7.1,68.2
石橋克哉,2020-11,大分三好ヴァイセアドラー,12,0,3,0,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
神谷雄飛,2020-10,ウルフドッグス名古屋,8,3,1,1,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
神谷雄飛,2020-11,ウルフドッグス名古屋,8,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
神谷雄飛,2021-01,ウルフドッグス名古屋,8,15,6,5,6,0,0,0,,,0,0,0,0,7,0,1,2,0,0,0,0,,0.0,0.0,3.6,
神谷雄飛,2021-02,ウルフドッグス名古屋,8,11,9,3,5,1,1,0,100.0,100.0,0,0,0,0,5,0,0,2,0,0,0,1,,0.2,0.0,10.0,
神谷雄飛,2021-03,ウルフドッグス名古屋,8,22,9,7,8,5,5,0,100.0,100.0,0,0,0,0,19,0,2,5,1,0,0,5,,0.62,0.0,3.9,0.0
福山汰一,2020-10,ジェイテクトSTINGS,4,13,8,4,21,57,28,5,49.1,40.4,0,0,0,15,76,1,7,8,6,3,3,44,,1.33,0.71,1.6,75.0
福山汰一,2020-11,ジェイテクトSTINGS,4,17,12,5,29,71,34,3,47.9,43.7,0,0,0,22,111,5,5,26,11,5,5,61,,1.17,0.76,9.2,68.2
福山汰一,2020-12,ジェイテクトSTINGS,4,4,4,1,8,22,9,1,40.9,36.4,0,0,0,6,39,2,3,12,1,0,0,17,,1.12,0.75,10.9,0.0
福山汰一,2021-01,ジェイテクトSTINGS,4,10,12,2,22,54,29,1,53.7,51.9,0,0,0,8,82,0,10,29,12,6,4,37,,1.32,0.36,5.8,66.7
福山汰一,2021-02,ジェイテクトSTINGS,4,15,7,5,22,37,16,5,43.2,29.7,0,0,0,13,79,7,8,15,2,0,2,36,,0.73,0.59,11.1,50.0
福山汰一,2021-03,ジェイテクトSTINGS,4,19,10,6,29,57,27,3,47.4,42.1,0,0,0,19,109,6,8,31,6,4,1,52,,0.93,0.66,10.8,75.0
秦耕介,2020-10,サントリーサンバーズ,11,13,7,4,3,15,7,0,46.7,46.7,3,2,0,0,8,0,1,2,17,7,4,7,66.7,2.33,0.0,3.1,52.9
秦耕介,2020-11,サントリーサンバーズ,11,20,10,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
秦耕介,2021-01,サントリーサンバーズ,11,18,4,6,2,5,3,1,60.0,40.0,1,0,1,0,2,0,0,0,3,1,1,3,0.0,1.5,0.0,0.0,50.0
秦耕介,2021-02,サントリーサンバーズ,11,24,4,8,3,11,5,1,45.5,36.4,2,1,1,0,6,0,0,1,14,5,4,5,50.0,1.67,0.0,4.2,50.0
秦耕介,2021-03,サントリーサンバーズ,11,22,5,7,12,45,25,0,55.6,55.6,10,8,0,2,42,4,6,15,51,19,13,31,80.0,2.08,0.17,14.9,50.0
竹元裕太郎,2020-10,堺ブレイザーズ,21,11,8,3,4,12,5,1,41.7,33.3,0,0,0,1,11,0,0,0,0,0,0,6,,1.25,0.25,0.0,
竹元裕太郎,2020-11,堺ブレイザーズ,21,10,15,2,10,3,0,0,0.0,0.0,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
竹元裕太郎,2021-01,堺ブレイザーズ,21,14,10,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹元裕太郎,2021-02,堺ブレイザーズ,21,17,16,4,15,11,4,1,36.4,27.3,0,0,0,5,26,0,0,9,0,0,0,9,,0.27,0.33,8.7,
竹元裕太郎,2021-03,堺ブレイザーズ,21,1,12,0,3,5,3,1,60.0,40.0,0,0,0,3,8,0,2,2,1,1,0,6,,1.0,1.0,0.0,100.0
笠利真吾,2020-10,VC長野トライデンツ,5,3,15,0,6,32,9,3,28.1,18.8,6,1,1,1,16,0,4,3,16,4,2,10,16.7,1.5,0.17,-1.6,31.2
笠利真吾,2020-11,VC長野トライデンツ,5,8,20,1,22,86,35,8,40.7,31.4,3,0,1,1,62,1,11,19,103,42,26,37,0.0,1.59,0.05,4.8,53.4
笠利真吾,2020-12,VC長野トライデンツ,5,4,6,0,10,44,19,3,43.2,36.4,2,2,0,4,24,0,4,3,69,26,17,23,100.0,1.9,0.4,-1.0,50.0
笠利真吾,2021-01,VC長野トライデンツ,5,7,14,2,13,59,24,2,40.7,37.3,0,0,0,1,37,1,5,7,92,26,30,26,,1.85,0.08,4.1,44.6
笠利真吾,2021-02,VC長野トライデンツ,5,7,24,0,23,62,22,4,35.5,29.0,2,1,0,2,55,1,10,4,103,47,22,25,50.0,0.96,0.09,-0.9,56.3
笠利真吾,2021-03,VC長野トライデンツ,5,5,22,1,22,73,25,4,34.2,28.8,2,1,0,1,60,1,11,16,116,40,31,27,50.0,1.14,0.05,3.8,47.8
米山裕太,2020-10,東レアローズ,5,4,15,0,6,14,5,0,35.7,35.7,1,0,0,1,11,0,2,0,21,6,7,6,0.0,0.83,0.17,-4.5,45.2
米山裕太,2020-11,東レアローズ,5,21,7,7,17,47,17,1,36.2,34.0,2,2,0,1,36,0,6,6,45,20,9,18,100.0,1.0,0.06,0.0,54.4
米山裕太,2021-01,東レアローズ,5,8,13,2,7,19,4,1,21.1,15.8,0,0,0,1,11,0,2,2,17,7,6,5,,0.57,0.14,0.0,58.8
米山裕太,2021-02,東レアローズ,5,16,17,4,9,8,4,1,50.0,37.5,0,0,0,0,4,0,2,1,15,6,5,4,,0.44,0.0,-6.2,56.7
米山裕太,2021-03,東レアローズ,5,16,13,4,8,11,7,0,63.6,63.6,0,0,0,0,10,0,4,0,39,16,13,7,,0.88,0.0,-10.0,57.7
米田亘希,2020-10,大分三好ヴァイセアドラー,24,1,12,0,3,15,5,0,33.3,33.3,5,3,0,0,4,1,2,0,16,6,3,6,60.0,1.67,0.0,12.5,46.9
米田亘希,2020-11,大分三好ヴァイセアドラー,24,2,15,0,5,0,0,0,,,0,0,0,0,6,1,2,0,0,0,0,1,,0.0,0.0,8.3,
米田亘希,2020-12,大分三好ヴァイセアドラー,24,3,6,0,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
米田亘希,2021-01,大分三好ヴァイセアドラー,24,5,18,0,18,2,2,0,100.0,100.0,0,0,0,0,23,1,4,6,2,0,0,3,,0.11,0.0,6.5,0.0
米田亘希,2021-02,大分三好ヴァイセアドラー,24,7,21,2,27,5,2,0,40.0,40.0,2,1,0,0,42,3,12,7,18,7,1,5,50.0,0.07,0.0,4.2,41.7
米田亘希,2021-03,大分三好ヴァイセアドラー,24,4,22,1,22,15,6,1,40.0,33.3,1,0,0,2,27,0,10,4,16,2,4,8,0.0,0.27,0.09,-5.6,25.0
興梠亮,2020-10,ジェイテクトSTINGS,12,13,8,4,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
興梠亮,2020-11,ジェイテクトSTINGS,12,17,12,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
興梠亮,2020-12,ジェイテクトSTINGS,12,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
興梠亮,2021-01,ジェイテクトSTINGS,12,10,12,2,1,0,0,0,,,0,0,0,0,0,0,0,0,3,3,0,0,,0.0,0.0,,100.0
興梠亮,2021-02,ジェイテクトSTINGS,12,15,7,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
興梠亮,2021-03,ジェイテクトSTINGS,12,19,10,6,5,0,0,0,,,0,0,0,0,0,0,0,0,5,2,0,0,,0.0,0.0,,40.0
落合一貴,2020-10,東レアローズ,6,4,15,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
落合一貴,2020-11,東レアローズ,6,21,7,7,3,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
落合一貴,2021-01,東レアローズ,6,8,13,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
落合一貴,2021-02,東レアローズ,6,16,17,4,5,11,3,3,27.3,0.0,5,1,3,0,6,0,3,0,0,0,0,3,20.0,0.6,0.0,-12.5,
落合一貴,2021-03,東レアローズ,6,16,13,4,9,7,4,0,57.1,57.1,4,1,0,1,16,0,3,5,0,0,0,5,25.0,0.44,0.11,3.1,
藤中優斗,2020-10,ジェイテクトSTINGS,1,13,8,4,21,81,32,5,39.5,33.3,3,1,0,12,66,0,3,11,107,55,31,44,33.3,1.52,0.57,3.0,65.9
藤中優斗,2020-11,ジェイテクトSTINGS,1,17,12,5,29,89,38,6,42.7,36.0,2,0,0,5,101,4,7,12,206,88,57,47,0.0,1.31,0.17,5.2,56.6
藤中優斗,2020-12,ジェイテクトSTINGS,1,4,4,1,8,32,8,0,25.0,25.0,1,0,0,1,27,0,1,6,47,19,11,9,0.0,1.0,0.12,4.6,52.1
藤中優斗,2021-01,ジェイテクトSTINGS,1,10,12,2,20,71,28,5,39.4,32.4,1,1,0,4,67,1,3,10,104,39,22,33,100.0,1.4,0.2,4.1,48.1
藤中優斗,2021-02,ジェイテクトSTINGS,1,15,7,5,21,60,28,2,46.7,43.3,0,0,0,3,76,0,3,12,126,53,46,31,,1.33,0.14,3.0,60.3
藤中優斗,2021-03,ジェイテクトSTINGS,1,19,10,6,28,79,32,7,40.5,31.6,4,1,2,5,110,0,7,40,168,76,38,37,25.0,1.14,0.18,7.5,56.5
藤中謙也,2020-10,サントリーサンバーズ,10,13,7,4,18,93,40,6,43.0,36.6,16,9,0,3,63,1,8,11,129,53,38,44,56.2,2.22,0.17,2.8,55.8
藤中謙也,2020-11,サントリーサンバーズ,10,20,10,6,30,124,63,6,50.8,46.0,13,5,1,8,120,7,20,11,268,132,63,78,38.5,2.1,0.27,4.0,61.0
藤中謙也,2021-01,サントリーサンバーズ,10,18,4,6,22,82,53,6,64.6,57.3,15,9,2,8,92,1,11,11,166,53,53,62,60.0,2.41,0.36,1.1,47.9
藤中謙也,2021-02,サントリーサンバーズ,10,24,4,8,27,105,59,4,56.2,52.4,26,14,2,10,106,2,12,13,164,74,42,71,53.8,2.19,0.37,2.1,57.9
藤中謙也,2021-03,サントリーサンバーズ,10,22,5,7,25,91,50,4,54.9,50.5,28,18,1,8,85,1,12,14,147,68,37,59,64.3,2.0,0.32,1.8,58.8
藤井直伸,2020-10,東レアローズ,21,4,15,0,15,0,0,0,,,0,0,0,2,38,2,1,8,0,0,0,4,,0.0,0.13,9.9,
藤井直伸,2020-11,東レアローズ,21,21,7,7,28,3,1,1,33.3,0.0,0,0,0,2,97,4,9,27,4,0,0,7,,0.04,0.07,8.8,0.0
藤井直伸,2021-01,東レアローズ,21,8,13,2,21,5,4,0,80.0,80.0,0,0,0,2,74,2,9,14,2,0,0,8,,0.19,0.1,4.4,0.0
藤井直伸,2021-02,東レアローズ,21,16,17,4,30,2,1,1,50.0,0.0,0,0,0,2,92,1,9,12,2,0,0,4,,0.03,0.07,1.9,0.0
藤井直伸,2021-03,東レアローズ,21,16,13,4,29,0,0,0,,,0,0,0,4,104,0,4,25,5,0,1,4,,0.0,0.14,5.0,10.0
藤原奨太,2021-03,大分三好ヴァイセアドラー,14,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤岡諒馬,2020-10,大分三好ヴァイセアドラー,22,1,15,0,6,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
藤岡諒馬,2020-11,大分三好ヴァイセアドラー,22,4,21,0,18,3,1,0,33.3,33.3,0,0,0,3,56,0,3,6,0,0,0,4,,0.06,0.17,1.3,
藤岡諒馬,2020-12,大分三好ヴァイセアドラー,22,3,6,0,7,0,0,0,,,0,0,0,1,16,0,2,6,0,0,0,1,,0.0,0.14,6.2,
藤岡諒馬,2021-01,大分三好ヴァイセアドラー,22,5,18,0,14,1,1,0,100.0,100.0,0,0,0,4,39,1,5,5,0,0,0,6,,0.07,0.29,2.6,
藤岡諒馬,2021-02,大分三好ヴァイセアドラー,22,7,21,2,14,2,0,0,0.0,0.0,0,0,0,0,30,0,2,5,0,0,0,0,,0.0,0.0,2.5,
藤岡諒馬,2021-03,大分三好ヴァイセアドラー,22,4,22,1,8,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
袴谷亮介,2020-10,ジェイテクトSTINGS,11,7,6,2,10,45,19,7,42.2,26.7,21,8,5,0,20,2,7,4,0,0,0,21,38.1,1.9,0.0,6.2,
袴谷亮介,2020-11,ジェイテクトSTINGS,11,17,12,5,19,72,39,6,54.2,45.8,33,18,0,2,37,2,14,13,0,0,0,43,54.5,2.05,0.11,4.7,
袴谷亮介,2020-12,ジェイテクトSTINGS,11,4,4,1,3,0,0,0,,,0,0,0,0,3,0,3,0,0,0,0,0,,0.0,0.0,-25.0,
袴谷亮介,2021-01,ジェイテクトSTINGS,11,10,12,2,10,8,3,0,37.5,37.5,4,1,0,0,14,0,4,4,0,0,0,3,25.0,0.3,0.0,0.0,
袴谷亮介,2021-02,ジェイテクトSTINGS,11,15,7,5,7,0,0,0,,,0,0,0,0,7,0,4,1,0,0,0,0,,0.0,0.0,-10.7,
袴谷亮介,2021-03,ジェイテクトSTINGS,11,19,10,6,8,0,0,0,,,0,0,0,0,13,1,3,1,0,0,0,1,,0.0,0.0,3.8,
西村信,2021-03,JTサンダーズ広島,22,8,10,1,6,0,0,0,,,0,0,0,0,3,0,2,0,7,2,3,0,,0.0,0.0,-16.7,50.0
西田寛基,2020-10,サントリーサンバーズ,20,13,7,4,15,0,0,0,,,0,0,0,0,24,1,5,6,0,0,0,1,,0.0,0.0,5.2,
西田寛基,2020-11,サントリーサンバーズ,20,20,10,6,28,1,0,0,0.0,0.0,0,0,0,3,77,3,8,16,2,1,0,6,,0.0,0.11,6.5,50.0
西田寛基,2021-01,サントリーサンバーズ,20,18,4,6,16,0,0,0,,,0,0,0,0,22,0,2,4,0,0,0,0,,0.0,0.0,2.3,
西田寛基,2021-02,サントリーサンバーズ,20,24,4,8,18,0,0,0,,,0,0,0,0,30,3,4,6,0,0,0,3,,0.0,0.0,11.7,
西田寛基,2021-03,サントリーサンバーズ,20,22,5,7,17,1,1,0,100.0,100.0,0,0,0,0,21,1,4,3,0,0,0,2,,0.06,0.0,3.6,
西田有志,2020-10,ジェイテクトSTINGS,14,12,5,4,17,202,116,16,57.4,49.5,91,57,9,12,66,8,25,27,0,0,0,136,62.6,6.82,0.71,12.9,
西田有志,2020-11,ジェイテクトSTINGS,14,17,9,5,22,267,132,25,49.4,40.1,125,58,20,11,93,12,31,39,4,0,2,155,46.4,6.0,0.5,15.1,25.0
西田有志,2020-12,ジェイテクトSTINGS,14,4,4,1,8,99,52,6,52.5,46.5,44,22,4,5,33,2,7,13,0,0,0,59,50.0,6.5,0.62,10.6,
西田有志,2021-01,ジェイテクトSTINGS,14,10,12,2,22,194,97,17,50.0,41.2,64,37,11,10,81,12,35,21,0,0,0,119,57.8,4.41,0.45,10.5,
西田有志,2021-02,ジェイテクトSTINGS,14,15,7,5,22,217,117,23,53.9,43.3,91,48,14,18,105,14,33,38,0,0,0,149,52.7,5.32,0.82,14.5,
西田有志,2021-03,ジェイテクトSTINGS,14,19,10,6,29,308,178,22,57.8,50.6,118,66,14,17,129,20,32,50,2,0,1,215,55.9,6.14,0.59,19.0,25.0
西知恕,2020-10,JTサンダーズ広島,16,15,0,5,9,28,16,0,57.1,57.1,0,0,0,2,27,1,3,3,3,3,0,19,,1.78,0.22,3.7,100.0
西知恕,2020-11,JTサンダーズ広島,16,12,18,2,13,43,20,2,46.5,41.9,0,0,0,4,30,1,1,5,4,2,2,25,,1.54,0.31,6.7,75.0
西知恕,2020-12,JTサンダーズ広島,16,2,6,0,3,16,7,0,43.8,43.8,0,0,0,0,9,0,0,2,2,1,1,7,,2.33,0.0,5.6,75.0
西知恕,2021-01,JTサンダーズ広島,16,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西知恕,2021-02,JTサンダーズ広島,16,2,12,0,1,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
西知恕,2021-03,JTサンダーズ広島,16,20,12,5,3,5,4,0,80.0,80.0,0,0,0,0,6,0,1,1,0,0,0,4,,1.33,0.0,0.0,
角雅也,2020-10,VC長野トライデンツ,22,3,15,0,13,0,0,0,,,0,0,0,0,0,0,0,0,11,6,2,0,,0.0,0.0,,63.6
角雅也,2020-11,VC長野トライデンツ,22,8,20,1,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
角雅也,2020-12,VC長野トライデンツ,22,4,6,0,10,0,0,0,,,0,0,0,0,0,0,0,0,15,6,4,0,,0.0,0.0,,53.3
角雅也,2021-01,VC長野トライデンツ,22,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
角雅也,2021-02,VC長野トライデンツ,22,4,18,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
角雅也,2021-03,VC長野トライデンツ,22,5,13,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
谷口渉,2020-10,FC東京,15,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷口渉,2020-11,FC東京,15,6,15,0,1,2,2,0,100.0,100.0,0,0,0,0,2,0,0,0,7,3,2,2,,2.0,0.0,0.0,57.1
谷口渉,2020-12,FC東京,15,6,4,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷口渉,2021-01,FC東京,15,6,2,2,3,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,0,,0.0,0.0,-6.2,
谷口渉,2021-02,FC東京,15,6,4,2,5,0,0,0,,,0,0,0,0,0,0,0,0,2,0,1,0,,0.0,0.0,,25.0
谷口渉,2021-03,FC東京,15,2,6,0,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
辻口泰地,2021-02,大分三好ヴァイセアドラー,19,0,3,0,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
近裕崇,2020-10,ウルフドッグス名古屋,6,8,6,2,11,17,12,1,70.6,64.7,0,0,0,1,42,0,5,9,1,1,0,13,,1.09,0.09,2.4,100.0
近裕崇,2020-11,ウルフドッグス名古屋,6,21,5,7,21,41,28,0,68.3,68.3,0,0,0,8,71,1,10,25,9,2,4,37,,1.33,0.38,6.7,44.4
近裕崇,2020-12,ウルフドッグス名古屋,6,4,4,1,8,20,14,0,70.0,70.0,0,0,0,4,30,4,1,6,2,2,0,22,,1.75,0.5,17.5,100.0
近裕崇,2021-01,ウルフドッグス名古屋,6,15,6,5,21,48,30,1,62.5,60.4,0,0,0,9,69,1,9,19,1,0,1,40,,1.43,0.43,5.1,50.0
近裕崇,2021-02,ウルフドッグス名古屋,6,11,9,3,20,44,21,0,47.7,47.7,0,0,0,9,70,4,8,21,2,1,1,34,,1.05,0.45,10.4,75.0
近裕崇,2021-03,ウルフドッグス名古屋,6,22,9,7,28,59,30,3,50.8,45.8,0,0,0,21,99,2,10,21,6,0,3,53,,1.07,0.75,4.8,25.0
迫田郭志,2020-10,FC東京,1,5,12,1,17,110,43,7,39.1,32.7,4,1,2,4,63,3,18,11,150,73,39,50,25.0,2.53,0.24,2.0,61.7
迫田郭志,2020-11,FC東京,1,11,18,1,29,155,60,10,38.7,32.3,10,4,3,6,95,2,23,13,232,93,71,68,40.0,2.07,0.21,-0.5,55.4
迫田郭志,2020-12,FC東京,1,6,4,2,10,62,21,3,33.9,29.0,3,0,0,3,37,1,2,10,89,40,27,25,0.0,2.1,0.3,8.1,60.1
迫田郭志,2021-01,FC東京,1,10,11,2,17,99,29,10,29.3,19.2,10,4,1,4,54,1,12,13,130,71,34,34,40.0,1.71,0.24,2.3,67.7
迫田郭志,2021-02,FC東京,1,11,19,2,30,142,61,4,43.0,40.1,8,4,0,13,118,9,21,35,279,118,73,83,50.0,2.03,0.43,10.6,55.4
迫田郭志,2021-03,FC東京,1,4,24,0,28,129,60,9,46.5,39.5,7,3,1,1,91,5,25,20,215,101,55,66,42.9,2.14,0.04,4.1,59.8
郡浩也,2020-10,ジェイテクトSTINGS,8,13,8,4,2,10,4,0,40.0,40.0,1,0,0,0,2,0,1,0,11,5,2,4,0.0,2.0,0.0,-12.5,54.5
郡浩也,2020-11,ジェイテクトSTINGS,8,6,5,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
郡浩也,2021-01,ジェイテクトSTINGS,8,10,12,2,6,28,17,2,60.7,53.6,8,6,0,1,20,3,2,7,29,14,6,21,75.0,2.83,0.17,21.2,58.6
郡浩也,2021-02,ジェイテクトSTINGS,8,15,7,5,10,17,8,0,47.1,47.1,4,2,0,1,11,1,2,2,10,3,3,10,50.0,0.8,0.1,9.1,45.0
郡浩也,2021-03,ジェイテクトSTINGS,8,19,10,6,18,49,22,2,44.9,40.8,14,6,1,1,23,1,3,5,34,11,9,24,42.9,1.22,0.06,6.5,45.6
酒井啓輔,2020-10,東レアローズ,14,4,15,0,14,1,0,0,0.0,0.0,0,0,0,2,21,0,0,3,0,0,0,2,,0.0,0.14,3.6,
